data,labels
"[0.0014137178659439087, 0.4240427017211914, 0.04911327362060547, 0.4263148903846741, 0.07763969898223877, 0.373626708984375, 0.07117140293121338, 0.312063992023468, 0.05585610866546631, 0.25472164154052734, 0.12220150232315063, 0.2670387625694275, 0.17391884326934814, 0.1936860978603363, 0.2049938440322876, 0.14320331811904907, 0.22677496075630188, 0.09880936145782471, 0.08275318145751953, 0.2343321442604065, 0.10731396079063416, 0.1258552074432373, 0.12201613187789917, 0.05743291974067688, 0.13254410028457642, 0.0, 0.04065793752670288, 0.23593276739120483, 0.040452033281326294, 0.16346490383148193, 0.03934478759765625, 0.22215837240219116, 0.040120095014572144, 0.26743513345718384, 0.0, 0.26408684253692627, 0.009022176265716553, 0.22876667976379395, 0.017081737518310547, 0.2772378921508789, 0.02285623550415039, 0.3192533850669861]",Victory
"[0.009745299816131592, 0.4378516972064972, 0.0572507381439209, 0.4353112280368805, 0.08524620532989502, 0.37823840975761414, 0.07646173238754272, 0.3144247829914093, 0.05849277973175049, 0.2561786472797394, 0.12244322896003723, 0.2645929157733917, 0.16826480627059937, 0.18845847249031067, 0.19686394929885864, 0.1354786455631256, 0.21661663055419922, 0.08969014883041382, 0.08193328976631165, 0.23570433259010315, 0.10120704770088196, 0.12760218977928162, 0.11413878202438354, 0.05817332863807678, 0.12237918376922607, 0.0, 0.04007023572921753, 0.24038615822792053, 0.03916823863983154, 0.16967031359672546, 0.04142835736274719, 0.22759953141212463, 0.04263865947723389, 0.27283570170402527, 0.0, 0.2705439627170563, 0.010347634553909302, 0.23688867688179016, 0.021286308765411377, 0.2853071391582489, 0.02798217535018921, 0.3264322578907013]",Victory
"[0.009745299816131592, 0.4378516972064972, 0.0572507381439209, 0.4353112280368805, 0.08524620532989502, 0.37823840975761414, 0.07646173238754272, 0.3144247829914093, 0.05849277973175049, 0.2561786472797394, 0.12244322896003723, 0.2645929157733917, 0.16826480627059937, 0.18845847249031067, 0.19686394929885864, 0.1354786455631256, 0.21661663055419922, 0.08969014883041382, 0.08193328976631165, 0.23570433259010315, 0.10120704770088196, 0.12760218977928162, 0.11413878202438354, 0.05817332863807678, 0.12237918376922607, 0.0, 0.04007023572921753, 0.24038615822792053, 0.03916823863983154, 0.16967031359672546, 0.04142835736274719, 0.22759953141212463, 0.04263865947723389, 0.27283570170402527, 0.0, 0.2705439627170563, 0.010347634553909302, 0.23688867688179016, 0.021286308765411377, 0.2853071391582489, 0.02798217535018921, 0.3264322578907013]",Victory
"[0.019958093762397766, 0.45326295495033264, 0.06927086412906647, 0.43822649121284485, 0.09406928718090057, 0.3755950629711151, 0.08205266296863556, 0.31149300932884216, 0.0568554550409317, 0.25742438435554504, 0.12038843333721161, 0.25883594155311584, 0.1625135987997055, 0.17945396900177002, 0.18903015553951263, 0.1258150041103363, 0.206605926156044, 0.08039408922195435, 0.07906608283519745, 0.23690804839134216, 0.09286905825138092, 0.1283300220966339, 0.10119293630123138, 0.05859890580177307, 0.10420157015323639, 0.0, 0.037608638405799866, 0.2485351860523224, 0.03350330889225006, 0.17354920506477356, 0.042174890637397766, 0.22238776087760925, 0.04683740437030792, 0.2649447023868561, 0.0, 0.2839445173740387, 0.008381575345993042, 0.24622544646263123, 0.02176855504512787, 0.28884074091911316, 0.029548898339271545, 0.32883647084236145]",Victory
"[0.035342276096343994, 0.4750182032585144, 0.08470958471298218, 0.4469982981681824, 0.10529294610023499, 0.3828155994415283, 0.09052708745002747, 0.3267595171928406, 0.06107011437416077, 0.28145718574523926, 0.11803004145622253, 0.2568630576133728, 0.1504519283771515, 0.17064622044563293, 0.16777977347373962, 0.11320239305496216, 0.17691311240196228, 0.0636914074420929, 0.07489636540412903, 0.24316951632499695, 0.07504618167877197, 0.13171452283859253, 0.07589846849441528, 0.06030958890914917, 0.07115992903709412, 0.0, 0.034407228231430054, 0.2636297345161438, 0.023032724857330322, 0.19388723373413086, 0.03935930132865906, 0.24351286888122559, 0.04832562804222107, 0.2862752079963684, 0.0, 0.30635786056518555, 0.006537348031997681, 0.2670701742172241, 0.02685379981994629, 0.3030495047569275, 0.04039376974105835, 0.33928126096725464]",Victory
"[0.03077399730682373, 0.45746809244155884, 0.07971087098121643, 0.4348652958869934, 0.10083460807800293, 0.36771291494369507, 0.08062314987182617, 0.30661559104919434, 0.050109535455703735, 0.2598295211791992, 0.1171918511390686, 0.2511759400367737, 0.1528376340866089, 0.1661737561225891, 0.17185920476913452, 0.11008238792419434, 0.183424711227417, 0.06427884101867676, 0.07387712597846985, 0.23553884029388428, 0.07771357893943787, 0.12550762295722961, 0.0804893970489502, 0.05667787790298462, 0.0795823335647583, 0.0, 0.03432285785675049, 0.2520122528076172, 0.02354636788368225, 0.18097388744354248, 0.033931463956832886, 0.22317856550216675, 0.039623409509658813, 0.2612653970718384, 0.0, 0.29052382707595825, 0.004070296883583069, 0.2527831196784973, 0.020196616649627686, 0.28842979669570923, 0.030172884464263916, 0.3235584497451782]",Victory
"[0.03077399730682373, 0.45746809244155884, 0.07971087098121643, 0.4348652958869934, 0.10083460807800293, 0.36771291494369507, 0.08062314987182617, 0.30661559104919434, 0.050109535455703735, 0.2598295211791992, 0.1171918511390686, 0.2511759400367737, 0.1528376340866089, 0.1661737561225891, 0.17185920476913452, 0.11008238792419434, 0.183424711227417, 0.06427884101867676, 0.07387712597846985, 0.23553884029388428, 0.07771357893943787, 0.12550762295722961, 0.0804893970489502, 0.05667787790298462, 0.0795823335647583, 0.0, 0.03432285785675049, 0.2520122528076172, 0.02354636788368225, 0.18097388744354248, 0.033931463956832886, 0.22317856550216675, 0.039623409509658813, 0.2612653970718384, 0.0, 0.29052382707595825, 0.004070296883583069, 0.2527831196784973, 0.020196616649627686, 0.28842979669570923, 0.030172884464263916, 0.3235584497451782]",Victory
"[0.03077399730682373, 0.45746809244155884, 0.07971087098121643, 0.4348652958869934, 0.10083460807800293, 0.36771291494369507, 0.08062314987182617, 0.30661559104919434, 0.050109535455703735, 0.2598295211791992, 0.1171918511390686, 0.2511759400367737, 0.1528376340866089, 0.1661737561225891, 0.17185920476913452, 0.11008238792419434, 0.183424711227417, 0.06427884101867676, 0.07387712597846985, 0.23553884029388428, 0.07771357893943787, 0.12550762295722961, 0.0804893970489502, 0.05667787790298462, 0.0795823335647583, 0.0, 0.03432285785675049, 0.2520122528076172, 0.02354636788368225, 0.18097388744354248, 0.033931463956832886, 0.22317856550216675, 0.039623409509658813, 0.2612653970718384, 0.0, 0.29052382707595825, 0.004070296883583069, 0.2527831196784973, 0.020196616649627686, 0.28842979669570923, 0.030172884464263916, 0.3235584497451782]",Victory
"[0.0452253520488739, 0.46493443846702576, 0.09144610166549683, 0.4366024434566498, 0.10787400603294373, 0.36730799078941345, 0.0849391520023346, 0.30763599276542664, 0.052348554134368896, 0.2610001266002655, 0.11659359931945801, 0.24825003743171692, 0.14485573768615723, 0.16197776794433594, 0.16016998887062073, 0.10291549563407898, 0.1678859293460846, 0.05466988682746887, 0.07133069634437561, 0.23702022433280945, 0.06696715950965881, 0.1267811357975006, 0.0633966326713562, 0.056682735681533813, 0.056572526693344116, 0.0, 0.03227674961090088, 0.2584928572177887, 0.0166139155626297, 0.19028455018997192, 0.03104463219642639, 0.23031821846961975, 0.03996109962463379, 0.2655250132083893, 0.0, 0.3014496862888336, 0.0028088390827178955, 0.2619163691997528, 0.02240350842475891, 0.2961282432079315, 0.03638991713523865, 0.33017417788505554]",Victory
"[0.0452253520488739, 0.46493443846702576, 0.09144610166549683, 0.4366024434566498, 0.10787400603294373, 0.36730799078941345, 0.0849391520023346, 0.30763599276542664, 0.052348554134368896, 0.2610001266002655, 0.11659359931945801, 0.24825003743171692, 0.14485573768615723, 0.16197776794433594, 0.16016998887062073, 0.10291549563407898, 0.1678859293460846, 0.05466988682746887, 0.07133069634437561, 0.23702022433280945, 0.06696715950965881, 0.1267811357975006, 0.0633966326713562, 0.056682735681533813, 0.056572526693344116, 0.0, 0.03227674961090088, 0.2584928572177887, 0.0166139155626297, 0.19028455018997192, 0.03104463219642639, 0.23031821846961975, 0.03996109962463379, 0.2655250132083893, 0.0, 0.3014496862888336, 0.0028088390827178955, 0.2619163691997528, 0.02240350842475891, 0.2961282432079315, 0.03638991713523865, 0.33017417788505554]",Victory
"[0.055308014154434204, 0.46778810024261475, 0.1007559597492218, 0.4357697367668152, 0.11471560597419739, 0.36264467239379883, 0.0875515341758728, 0.30292463302612305, 0.05110904574394226, 0.2596960663795471, 0.11396974325180054, 0.23972076177597046, 0.1360199749469757, 0.14961427450180054, 0.14629939198493958, 0.08920961618423462, 0.15024438500404358, 0.04067090153694153, 0.06755715608596802, 0.23261690139770508, 0.05386972427368164, 0.12426343560218811, 0.044352591037750244, 0.05547064542770386, 0.033814266324043274, 0.0, 0.030119821429252625, 0.25750255584716797, 0.008106470108032227, 0.19276630878448486, 0.02408936619758606, 0.22846060991287231, 0.03552311658859253, 0.2613348960876465, 0.0011055171489715576, 0.3031221032142639, 0.0, 0.26919710636138916, 0.021732136607170105, 0.2998931407928467, 0.038513004779815674, 0.3304498791694641]",Victory
"[0.07059578597545624, 0.47375524044036865, 0.11377160251140594, 0.4306824803352356, 0.12022964656352997, 0.3574017286300659, 0.09043838083744049, 0.3032855987548828, 0.051252350211143494, 0.26600873470306396, 0.1123073548078537, 0.2321411371231079, 0.12853844463825226, 0.13999339938163757, 0.13435505330562592, 0.07900512218475342, 0.1340031772851944, 0.02866053581237793, 0.06589864194393158, 0.23081964254379272, 0.044125258922576904, 0.12520956993103027, 0.027165278792381287, 0.05673283338546753, 0.009596481919288635, 0.0, 0.0294455885887146, 0.26183974742889404, 0.004710838198661804, 0.19647422432899475, 0.024511471390724182, 0.23984265327453613, 0.03872746229171753, 0.2776567339897156, 0.0028211623430252075, 0.31251078844070435, 0.0, 0.27464890480041504, 0.024731606245040894, 0.30417710542678833, 0.04493977129459381, 0.3341171145439148]",Victory
"[0.07059578597545624, 0.47375524044036865, 0.11377160251140594, 0.4306824803352356, 0.12022964656352997, 0.3574017286300659, 0.09043838083744049, 0.3032855987548828, 0.051252350211143494, 0.26600873470306396, 0.1123073548078537, 0.2321411371231079, 0.12853844463825226, 0.13999339938163757, 0.13435505330562592, 0.07900512218475342, 0.1340031772851944, 0.02866053581237793, 0.06589864194393158, 0.23081964254379272, 0.044125258922576904, 0.12520956993103027, 0.027165278792381287, 0.05673283338546753, 0.009596481919288635, 0.0, 0.0294455885887146, 0.26183974742889404, 0.004710838198661804, 0.19647422432899475, 0.024511471390724182, 0.23984265327453613, 0.03872746229171753, 0.2776567339897156, 0.0028211623430252075, 0.31251078844070435, 0.0, 0.27464890480041504, 0.024731606245040894, 0.30417710542678833, 0.04493977129459381, 0.3341171145439148]",Victory
"[0.07059578597545624, 0.47375524044036865, 0.11377160251140594, 0.4306824803352356, 0.12022964656352997, 0.3574017286300659, 0.09043838083744049, 0.3032855987548828, 0.051252350211143494, 0.26600873470306396, 0.1123073548078537, 0.2321411371231079, 0.12853844463825226, 0.13999339938163757, 0.13435505330562592, 0.07900512218475342, 0.1340031772851944, 0.02866053581237793, 0.06589864194393158, 0.23081964254379272, 0.044125258922576904, 0.12520956993103027, 0.027165278792381287, 0.05673283338546753, 0.009596481919288635, 0.0, 0.0294455885887146, 0.26183974742889404, 0.004710838198661804, 0.19647422432899475, 0.024511471390724182, 0.23984265327453613, 0.03872746229171753, 0.2776567339897156, 0.0028211623430252075, 0.31251078844070435, 0.0, 0.27464890480041504, 0.024731606245040894, 0.30417710542678833, 0.04493977129459381, 0.3341171145439148]",Victory
"[0.09374798834323883, 0.46685856580734253, 0.133034810423851, 0.4164208769798279, 0.13455455005168915, 0.3442268371582031, 0.10133688151836395, 0.2927401065826416, 0.0615110844373703, 0.2562015652656555, 0.11690934002399445, 0.22073787450790405, 0.12811262905597687, 0.1256239414215088, 0.1318816989660263, 0.06633266806602478, 0.1307816356420517, 0.01615738868713379, 0.07133321464061737, 0.2236846685409546, 0.042415082454681396, 0.11952432990074158, 0.02108524739742279, 0.05403253436088562, 0.0, 0.0, 0.0383225679397583, 0.2591690421104431, 0.008429720997810364, 0.19583642482757568, 0.0324920117855072, 0.23537468910217285, 0.05054515600204468, 0.27161461114883423, 0.016577109694480896, 0.3142924904823303, 0.011095866560935974, 0.2734789252281189, 0.038063451647758484, 0.30169814825057983, 0.06033702194690704, 0.3322046399116516]",Victory
"[0.035342276096343994, 0.4750182032585144, 0.08470958471298218, 0.4469982981681824, 0.10529294610023499, 0.3828155994415283, 0.09052708745002747, 0.3267595171928406, 0.06107011437416077, 0.28145718574523926, 0.11803004145622253, 0.2568630576133728, 0.1504519283771515, 0.17064622044563293, 0.16777977347373962, 0.11320239305496216, 0.17691311240196228, 0.0636914074420929, 0.07489636540412903, 0.24316951632499695, 0.07504618167877197, 0.13171452283859253, 0.07589846849441528, 0.06030958890914917, 0.07115992903709412, 0.0, 0.034407228231430054, 0.2636297345161438, 0.023032724857330322, 0.19388723373413086, 0.03935930132865906, 0.24351286888122559, 0.04832562804222107, 0.2862752079963684, 0.0, 0.30635786056518555, 0.006537348031997681, 0.2670701742172241, 0.02685379981994629, 0.3030495047569275, 0.04039376974105835, 0.33928126096725464]",Victory
"[0.09374798834323883, 0.46685856580734253, 0.133034810423851, 0.4164208769798279, 0.13455455005168915, 0.3442268371582031, 0.10133688151836395, 0.2927401065826416, 0.0615110844373703, 0.2562015652656555, 0.11690934002399445, 0.22073787450790405, 0.12811262905597687, 0.1256239414215088, 0.1318816989660263, 0.06633266806602478, 0.1307816356420517, 0.01615738868713379, 0.07133321464061737, 0.2236846685409546, 0.042415082454681396, 0.11952432990074158, 0.02108524739742279, 0.05403253436088562, 0.0, 0.0, 0.0383225679397583, 0.2591690421104431, 0.008429720997810364, 0.19583642482757568, 0.0324920117855072, 0.23537468910217285, 0.05054515600204468, 0.27161461114883423, 0.016577109694480896, 0.3142924904823303, 0.011095866560935974, 0.2734789252281189, 0.038063451647758484, 0.30169814825057983, 0.06033702194690704, 0.3322046399116516]",Victory
"[0.125987246632576, 0.4549448490142822, 0.1624424010515213, 0.40338706970214844, 0.1600097268819809, 0.32995933294296265, 0.12354756891727448, 0.28381240367889404, 0.08006377518177032, 0.2528255581855774, 0.1364433914422989, 0.2082042098045349, 0.13996873795986176, 0.10975903272628784, 0.13812445104122162, 0.049526721239089966, 0.13176803290843964, 0.0, 0.09072835743427277, 0.21671760082244873, 0.05287511646747589, 0.11569845676422119, 0.02631060779094696, 0.053667426109313965, 0.0, 0.003814876079559326, 0.05855117738246918, 0.25634050369262695, 0.025907352566719055, 0.19338661432266235, 0.054799556732177734, 0.2332717776298523, 0.07476089894771576, 0.26801079511642456, 0.03960345685482025, 0.3134574294090271, 0.034722551703453064, 0.274716317653656, 0.06510505080223083, 0.30233311653137207, 0.0890069454908371, 0.3304232358932495]",Victory
"[0.14933189749717712, 0.4534202814102173, 0.1842881739139557, 0.40388840436935425, 0.18353822827339172, 0.33439505100250244, 0.14652112126350403, 0.29254788160324097, 0.10125964879989624, 0.2671893239021301, 0.14951622486114502, 0.20989519357681274, 0.14758062362670898, 0.11085712909698486, 0.14223384857177734, 0.049745023250579834, 0.132510244846344, 0.0, 0.10408571362495422, 0.22353452444076538, 0.06032449007034302, 0.12422513961791992, 0.029758721590042114, 0.06393367052078247, 0.0, 0.016082346439361572, 0.07430145144462585, 0.26668792963027954, 0.039393067359924316, 0.2087498903274536, 0.06938900053501129, 0.241810142993927, 0.09135600924491882, 0.2721249461174011, 0.0587417334318161, 0.32526344060897827, 0.053668975830078125, 0.291992723941803, 0.08470407128334045, 0.31449955701828003, 0.10985410213470459, 0.33768200874328613]",Victory
"[0.14933189749717712, 0.4534202814102173, 0.1842881739139557, 0.40388840436935425, 0.18353822827339172, 0.33439505100250244, 0.14652112126350403, 0.29254788160324097, 0.10125964879989624, 0.2671893239021301, 0.14951622486114502, 0.20989519357681274, 0.14758062362670898, 0.11085712909698486, 0.14223384857177734, 0.049745023250579834, 0.132510244846344, 0.0, 0.10408571362495422, 0.22353452444076538, 0.06032449007034302, 0.12422513961791992, 0.029758721590042114, 0.06393367052078247, 0.0, 0.016082346439361572, 0.07430145144462585, 0.26668792963027954, 0.039393067359924316, 0.2087498903274536, 0.06938900053501129, 0.241810142993927, 0.09135600924491882, 0.2721249461174011, 0.0587417334318161, 0.32526344060897827, 0.053668975830078125, 0.291992723941803, 0.08470407128334045, 0.31449955701828003, 0.10985410213470459, 0.33768200874328613]",Victory
